,Node1,Relation,Node2
12031,waterfall model,SUBJECT,software development philosophies
12032,extreme programming,CLOSELY_RELATED_TO,human factors and ergonomics
12033,extreme programming,SUBJECT,agile software development
12034,extreme programming,SUBJECT,extreme programming
12035,extreme programming,SUBJECT,software development philosophies
12036,iso/iec 15504,CLOSELY_RELATED_TO,human factors and ergonomics
12037,capability maturity model integration,CLOSELY_RELATED_TO,human factors and ergonomics
12038,capability maturity model integration,SUBJECT,carnegie mellon university software
12039,capability maturity model integration,SUBJECT,maturity models
12040,capability maturity model integration,SUBJECT,software development process
12041,capability maturity model integration,SUBJECT,standards
12042,data model,CLOSELY_RELATED_TO,human factors and ergonomics
12043,data model,SUBJECT,data modeling
12044,entity–relationship model,CLOSELY_RELATED_TO,human factors and ergonomics
12045,entity–relationship model,SUBJECT,data modeling diagrams
12046,entity–relationship model,SUBJECT,data modeling languages
12047,entity–relationship model,SUBJECT,entity–relationship model
12048,function model,CLOSELY_RELATED_TO,human factors and ergonomics
12049,function model,SUBJECT,software design
12050,function model,SUBJECT,systems analysis
12051,function model,SUBJECT,software architecture
12052,function model,SUBJECT,systems engineering
12053,information model,CLOSELY_RELATED_TO,human factors and ergonomics
12054,information model,SUBJECT,data modeling
12055,information model,SUBJECT,information technology management
12056,metamodeling,CLOSELY_RELATED_TO,human factors and ergonomics
12057,metamodeling,SUBJECT,software design
12058,metamodeling,SUBJECT,scientific modeling
12059,object model,CLOSELY_RELATED_TO,human factors and ergonomics
12060,object model,SUBJECT,object-oriented programming
12061,systems modeling,CLOSELY_RELATED_TO,human factors and ergonomics
12062,systems modeling,SUBJECT,enterprise modelling
12063,systems modeling,SUBJECT,scientific modeling
12064,systems modeling,SUBJECT,software engineering
12065,systems modeling,SUBJECT,systems science
12066,systems modeling,SUBJECT,cognitive modeling
12067,view model,CLOSELY_RELATED_TO,human factors and ergonomics
12068,view model,SUBJECT,enterprise architecture
12069,view model,SUBJECT,software engineering
12070,view model,SUBJECT,systems engineering
12071,idef,CLOSELY_RELATED_TO,human factors and ergonomics
12072,unified modeling language,CLOSELY_RELATED_TO,human factors and ergonomics
12073,unified modeling language,SUBJECT,architecture description language
12074,unified modeling language,SUBJECT,data modeling diagrams
12075,unified modeling language,SUBJECT,data modeling languages
12076,unified modeling language,SUBJECT,specification languages
12077,unified modeling language,SUBJECT,diagrams
12078,unified modeling language,SUBJECT,iso standards
12079,unified modeling language,SUBJECT,knowledge representation
12080,unified modeling language,SUBJECT,software modeling language
12081,unified modeling language,SUBJECT,unified modeling language
12082,universal systems language,CLOSELY_RELATED_TO,human factors and ergonomics
12083,systems modeling language,CLOSELY_RELATED_TO,human factors and ergonomics
12084,victor basili,CLOSELY_RELATED_TO,human factors and ergonomics
12085,kent beck,CLOSELY_RELATED_TO,human factors and ergonomics
12086,grady booch,CLOSELY_RELATED_TO,human factors and ergonomics
12087,fred brooks,CLOSELY_RELATED_TO,human factors and ergonomics
12088,barry boehm,CLOSELY_RELATED_TO,human factors and ergonomics
12089,peter chen,CLOSELY_RELATED_TO,human factors and ergonomics
12090,danese cooper,CLOSELY_RELATED_TO,human factors and ergonomics
12091,ward cunningham,CLOSELY_RELATED_TO,human factors and ergonomics
12092,ward cunningham,SUBJECT,"people from beaverton, oregon"
12093,ward cunningham,SUBJECT,"people from highland, lake county, indiana"
12094,ward cunningham,SUBJECT,wikimedia foundation advisory board members
12095,ward cunningham,SUBJECT,1949 births
12096,ward cunningham,SUBJECT,21st-century american writers
12097,ward cunningham,SUBJECT,amateur radio people
12098,ward cunningham,SUBJECT,american computer programmers
12099,ward cunningham,SUBJECT,american non-fiction writers
12100,ward cunningham,SUBJECT,american technology writers
12101,ward cunningham,SUBJECT,articles containing video clips
12102,ward cunningham,SUBJECT,extreme programming
12103,ward cunningham,SUBJECT,living people
12104,ward cunningham,SUBJECT,microsoft employees
12105,ward cunningham,SUBJECT,purdue university alumni
12106,ward cunningham,SUBJECT,technology evangelists
12107,ward cunningham,SUBJECT,tektronix people
12108,ward cunningham,SUBJECT,"writers from portland, oregon"
12109,tom demarco,CLOSELY_RELATED_TO,human factors and ergonomics
12110,edsger w. dijkstra,CLOSELY_RELATED_TO,human factors and ergonomics
12111,edsger w. dijkstra,SUBJECT,1930 births
12112,edsger w. dijkstra,SUBJECT,2002 deaths
12113,edsger w. dijkstra,SUBJECT,burroughs corporation people
12114,edsger w. dijkstra,SUBJECT,computer programmers
12115,edsger w. dijkstra,SUBJECT,computer science writers
12116,edsger w. dijkstra,SUBJECT,deaths from cancer in the netherlands
12117,edsger w. dijkstra,SUBJECT,deaths from colorectal cancer
12118,edsger w. dijkstra,SUBJECT,dijkstra prize laureates
12119,edsger w. dijkstra,SUBJECT,dutch academics
12120,edsger w. dijkstra,SUBJECT,dutch computer programmers
12121,edsger w. dijkstra,SUBJECT,dutch computer scientists
12122,edsger w. dijkstra,SUBJECT,dutch expatriates in the united states
12123,edsger w. dijkstra,SUBJECT,dutch mathematicians
12124,edsger w. dijkstra,SUBJECT,dutch physicists
12125,edsger w. dijkstra,SUBJECT,dutch science writers
12126,edsger w. dijkstra,SUBJECT,edsger w. dijkstra
12127,edsger w. dijkstra,SUBJECT,eindhoven university of technology faculty
12128,edsger w. dijkstra,SUBJECT,fellows of the association for computing machinery
12129,edsger w. dijkstra,SUBJECT,fellows of the british computer society
12130,edsger w. dijkstra,SUBJECT,formal methods people
12131,edsger w. dijkstra,SUBJECT,leiden university alumni
12132,edsger w. dijkstra,SUBJECT,members of the royal netherlands academy of arts and sciences
12133,edsger w. dijkstra,SUBJECT,people from rotterdam
12134,edsger w. dijkstra,SUBJECT,programming language designers
12135,edsger w. dijkstra,SUBJECT,programming language researchers
12136,edsger w. dijkstra,SUBJECT,researchers in distributed computing
12137,edsger w. dijkstra,SUBJECT,software engineering researchers
12138,edsger w. dijkstra,SUBJECT,software engineers
12139,edsger w. dijkstra,SUBJECT,theoretical computer scientists
12140,edsger w. dijkstra,SUBJECT,turing award laureates
12141,edsger w. dijkstra,SUBJECT,university of texas at austin faculty
12142,delores m. etter,CLOSELY_RELATED_TO,human factors and ergonomics
12143,martin fowler (software engineer),CLOSELY_RELATED_TO,human factors and ergonomics
12144,adele goldstine,CLOSELY_RELATED_TO,human factors and ergonomics
12145,margaret hamilton (scientist),CLOSELY_RELATED_TO,human factors and ergonomics
12146,tony hoare,CLOSELY_RELATED_TO,human factors and ergonomics
12147,lois haibt,CLOSELY_RELATED_TO,human factors and ergonomics
12148,mary jean harrold,CLOSELY_RELATED_TO,human factors and ergonomics
12149,grace hopper,CLOSELY_RELATED_TO,human factors and ergonomics
12150,grace hopper,SUBJECT,1906 births
12151,grace hopper,SUBJECT,1992 deaths
12152,grace hopper,SUBJECT,20th-century american engineers
12153,grace hopper,SUBJECT,20th-century american mathematicians
12154,grace hopper,SUBJECT,20th-century american scientists
12155,grace hopper,SUBJECT,20th-century women scientists
12156,grace hopper,SUBJECT,american computer programmers
12157,grace hopper,SUBJECT,american computer scientists
12158,grace hopper,SUBJECT,american military personnel of world war ii
12159,grace hopper,SUBJECT,american people of dutch descent
12160,grace hopper,SUBJECT,american people of scottish descent
12161,grace hopper,SUBJECT,american women in world war ii
12162,grace hopper,SUBJECT,american women scientists
12163,grace hopper,SUBJECT,burials at arlington national cemetery
12164,grace hopper,SUBJECT,cobol
12165,grace hopper,SUBJECT,fellows of the american academy of arts and sciences
12166,grace hopper,SUBJECT,fellows of the british computer society
12167,grace hopper,SUBJECT,female admirals of the united states navy
12168,grace hopper,SUBJECT,harvard university people
12169,grace hopper,SUBJECT,national medal of technology recipients
12170,grace hopper,SUBJECT,people from new york city
12171,grace hopper,SUBJECT,programming language designers
12172,grace hopper,SUBJECT,recipients of the defense distinguished service medal
12173,grace hopper,SUBJECT,recipients of the legion of merit
12174,grace hopper,SUBJECT,united states navy rear admirals (lower half)
12175,grace hopper,SUBJECT,vassar college alumni
12176,grace hopper,SUBJECT,vassar college faculty
12177,grace hopper,SUBJECT,women computer scientists
12178,grace hopper,SUBJECT,women in technology
12179,grace hopper,SUBJECT,women inventors
12180,grace hopper,SUBJECT,women mathematicians
12181,grace hopper,SUBJECT,yale university alumni
12182,watts humphrey,CLOSELY_RELATED_TO,human factors and ergonomics
12183,michael a. jackson,CLOSELY_RELATED_TO,human factors and ergonomics
12184,michael a. jackson,SUBJECT,national museum of dance hall of fame inductees
12185,michael a. jackson,SUBJECT,people acquitted of sex crimes
12186,michael a. jackson,SUBJECT,michael jackson
12187,michael a. jackson,SUBJECT,1958 births
12188,michael a. jackson,SUBJECT,2009 deaths
12189,michael a. jackson,SUBJECT,20th-century american businesspeople
12190,michael a. jackson,SUBJECT,20th-century american male actors
12191,michael a. jackson,SUBJECT,20th-century american singers
12192,michael a. jackson,SUBJECT,20th-century american writers
12193,michael a. jackson,SUBJECT,21st-century american businesspeople
12194,michael a. jackson,SUBJECT,21st-century american male actors
12195,michael a. jackson,SUBJECT,21st-century american singers
12196,michael a. jackson,SUBJECT,21st-century american writers
12197,michael a. jackson,SUBJECT,african-american businesspeople
12198,michael a. jackson,SUBJECT,african-american film producers
12199,michael a. jackson,SUBJECT,african-american male actors
12200,michael a. jackson,SUBJECT,african-american male dancers
12201,michael a. jackson,SUBJECT,african-american male singers
12202,michael a. jackson,SUBJECT,african-american record producers
12203,michael a. jackson,SUBJECT,african-american rock singers
12204,michael a. jackson,SUBJECT,african-american songwriters
12205,michael a. jackson,SUBJECT,american autobiographers
12206,michael a. jackson,SUBJECT,american beatboxers
12207,michael a. jackson,SUBJECT,american chief executives
12208,michael a. jackson,SUBJECT,american dance musicians
12209,michael a. jackson,SUBJECT,american disco musicians
12210,michael a. jackson,SUBJECT,american expatriates in ireland
12211,michael a. jackson,SUBJECT,american funk singers
12212,michael a. jackson,SUBJECT,american humanitarians
12213,michael a. jackson,SUBJECT,american male dancers
12214,michael a. jackson,SUBJECT,american male film actors
12215,michael a. jackson,SUBJECT,american male pop singers
12216,michael a. jackson,SUBJECT,american male singers
12217,michael a. jackson,SUBJECT,american male songwriters
12218,michael a. jackson,SUBJECT,american manslaughter victims
12219,michael a. jackson,SUBJECT,american multi-instrumentalists
12220,michael a. jackson,SUBJECT,american music industry executives
12221,michael a. jackson,SUBJECT,american philanthropists
12222,michael a. jackson,SUBJECT,american record producers
12223,michael a. jackson,SUBJECT,american rhythm and blues singer-songwriters
12224,michael a. jackson,SUBJECT,american rhythm and blues singers
12225,michael a. jackson,SUBJECT,american rock singers
12226,michael a. jackson,SUBJECT,american rock songwriters
12227,michael a. jackson,SUBJECT,american singer-songwriters
12228,michael a. jackson,SUBJECT,american soul singers
12229,michael a. jackson,SUBJECT,american tenors
12230,michael a. jackson,SUBJECT,brit award winners
12231,michael a. jackson,SUBJECT,burials at forest lawn memorial park (glendale)
12232,michael a. jackson,SUBJECT,businesspeople from california
12233,michael a. jackson,SUBJECT,child pop musicians
12234,michael a. jackson,SUBJECT,drug-related deaths in california
12235,michael a. jackson,SUBJECT,epic records artists
12236,michael a. jackson,SUBJECT,film producers from california
12237,michael a. jackson,SUBJECT,former jehovah's witnesses
12238,michael a. jackson,SUBJECT,grammy award winners
12239,michael a. jackson,SUBJECT,grammy legend award
12240,michael a. jackson,SUBJECT,grammy lifetime achievement award winners
12241,michael a. jackson,SUBJECT,male actors from california
12242,michael a. jackson,SUBJECT,male actors from indiana
12243,michael a. jackson,SUBJECT,motown artists
12244,michael a. jackson,SUBJECT,"people from santa barbara county, california"
12245,michael a. jackson,SUBJECT,people with lupus
12246,michael a. jackson,SUBJECT,rock and roll hall of fame inductees
12247,michael a. jackson,SUBJECT,shoe designers
12248,michael a. jackson,SUBJECT,singers from california
12249,michael a. jackson,SUBJECT,songwriters hall of fame inductees
12250,michael a. jackson,SUBJECT,songwriters from california
12251,michael a. jackson,SUBJECT,songwriters from indiana
12252,michael a. jackson,SUBJECT,world music awards winners
12253,michael a. jackson,SUBJECT,african-american choreographers
12254,michael a. jackson,SUBJECT,jackson family (show business)
12255,michael a. jackson,SUBJECT,"musicians from gary, indiana"
12256,michael a. jackson,SUBJECT,"writers from gary, indiana"
12257,michael a. jackson,SUBJECT,"history of gary, indiana"
12258,michael a. jackson,SUBJECT,post-disco musicians
12259,michael a. jackson,SUBJECT,boy sopranos
12260,michael a. jackson,SUBJECT,the jackson 5 members
12261,ivar jacobson,CLOSELY_RELATED_TO,human factors and ergonomics
12262,alan kay,CLOSELY_RELATED_TO,human factors and ergonomics
12263,alan kay,SUBJECT,1940 births
12264,alan kay,SUBJECT,american computer programmers
12265,alan kay,SUBJECT,american computer scientists
12266,alan kay,SUBJECT,apple inc. employees
12267,alan kay,SUBJECT,atari people
12268,alan kay,SUBJECT,draper prize winners
12269,alan kay,SUBJECT,fellows of the american association for the advancement of science
12270,alan kay,SUBJECT,fellows of the association for computing machinery
12271,alan kay,SUBJECT,hewlett-packard people
12272,alan kay,SUBJECT,human–computer interaction researchers
12273,alan kay,SUBJECT,living people
12274,alan kay,SUBJECT,massachusetts institute of technology faculty
12275,alan kay,SUBJECT,"people from springfield, massachusetts"
12276,alan kay,SUBJECT,programming language designers
12277,alan kay,SUBJECT,turing award laureates
12278,alan kay,SUBJECT,"university of california, los angeles faculty"
12279,alan kay,SUBJECT,university of colorado boulder alumni
12280,alan kay,SUBJECT,university of utah alumni
12281,alan kay,SUBJECT,xerox people
12282,nancy leveson,CLOSELY_RELATED_TO,human factors and ergonomics
12283,stephen j. mellor,CLOSELY_RELATED_TO,human factors and ergonomics
12284,bertrand meyer,CLOSELY_RELATED_TO,human factors and ergonomics
12285,david parnas,CLOSELY_RELATED_TO,human factors and ergonomics
12286,trygve reenskaug,CLOSELY_RELATED_TO,human factors and ergonomics
12287,winston w. royce,CLOSELY_RELATED_TO,human factors and ergonomics
12288,james rumbaugh,CLOSELY_RELATED_TO,human factors and ergonomics
12289,mary shaw (computer scientist),CLOSELY_RELATED_TO,human factors and ergonomics
12290,peri tarr,CLOSELY_RELATED_TO,human factors and ergonomics
12291,elaine weyuker,CLOSELY_RELATED_TO,human factors and ergonomics
12292,niklaus wirth,CLOSELY_RELATED_TO,human factors and ergonomics
12293,edward yourdon,CLOSELY_RELATED_TO,human factors and ergonomics
12294,edward yourdon,SUBJECT,1944 births
12295,edward yourdon,SUBJECT,2016 deaths
12296,edward yourdon,SUBJECT,american computer programmers
12297,edward yourdon,SUBJECT,american technology writers
12298,edward yourdon,SUBJECT,massachusetts institute of technology alumni
12299,edward yourdon,SUBJECT,software engineering researchers
12300,theoretical computer science,CLOSELY_RELATED_TO,human factors and ergonomics
12301,theoretical computer science,SUBJECT,formal sciences
12302,theoretical computer science,SUBJECT,theoretical computer science
12303,computer engineering,CLOSELY_RELATED_TO,human factors and ergonomics
12304,computer engineering,SUBJECT,computer engineering
12305,computer engineering,SUBJECT,computer science
12306,computer engineering,SUBJECT,electrical engineering
12307,computer engineering,SUBJECT,electronic engineering
12308,computer engineering,SUBJECT,engineering disciplines
12309,project management,CLOSELY_RELATED_TO,human factors and ergonomics
12310,project management,SUBJECT,ieee standards
12311,project management,SUBJECT,iso/iec standards
12312,project management,SUBJECT,management
12313,project management,SUBJECT,project management
12314,risk management,CLOSELY_RELATED_TO,human factors and ergonomics
12315,risk management,SUBJECT,actuarial science
12316,risk management,SUBJECT,communication studies
12317,risk management,SUBJECT,ieee standards
12318,risk management,SUBJECT,iso/iec standards
12319,risk management,SUBJECT,management
12320,risk management,SUBJECT,project management
12321,risk management,SUBJECT,risk
12322,risk management,SUBJECT,risk analysis
12323,risk management,SUBJECT,risk management
12324,risk management,SUBJECT,security
12325,risk management,SUBJECT,systems engineering
12326,systems engineering,CLOSELY_RELATED_TO,human factors and ergonomics
12327,systems engineering,SUBJECT,engineering disciplines
12328,systems engineering,SUBJECT,occupations
12329,systems engineering,SUBJECT,systems engineering
12330,acrodynia,CLOSELY_RELATED_TO,human factors and ergonomics
12331,acrodynia,SUBJECT,occupational diseases
12332,acrodynia,SUBJECT,pediatrics
12333,acrodynia,SUBJECT,toxicology
12334,asbestosis,CLOSELY_RELATED_TO,human factors and ergonomics
12335,asbestosis,SUBJECT,lung disorders
12336,asbestosis,SUBJECT,asbestos
12337,asbestosis,SUBJECT,lung diseases due to external agents
12338,asbestosis,SUBJECT,occupational diseases
12339,asbestosis,SUBJECT,pollution
12340,occupational asthma,CLOSELY_RELATED_TO,human factors and ergonomics
12341,occupational asthma,SUBJECT,asthma
12342,occupational asthma,SUBJECT,occupational diseases
12343,barotrauma,CLOSELY_RELATED_TO,human factors and ergonomics
12344,barotrauma,SUBJECT,aviation medicine
12345,barotrauma,SUBJECT,diving medicine
12346,barotrauma,SUBJECT,medical emergencies
12347,berylliosis,CLOSELY_RELATED_TO,human factors and ergonomics
12348,berylliosis,SUBJECT,lung diseases due to external agents
12349,berylliosis,SUBJECT,beryllium
12350,berylliosis,SUBJECT,element toxicology
12351,berylliosis,SUBJECT,occupational diseases
12352,brucellosis,CLOSELY_RELATED_TO,human factors and ergonomics
12353,brucellosis,SUBJECT,animal bacterial diseases
12354,brucellosis,SUBJECT,bacterium-related cutaneous conditions
12355,brucellosis,SUBJECT,biological weapons
12356,brucellosis,SUBJECT,dog diseases
12357,brucellosis,SUBJECT,occupational diseases
12358,brucellosis,SUBJECT,zoonoses
12359,brucellosis,SUBJECT,zoonotic bacterial diseases
12360,byssinosis,CLOSELY_RELATED_TO,human factors and ergonomics
12361,byssinosis,SUBJECT,lung diseases due to external agents
12362,byssinosis,SUBJECT,occupational diseases
12363,chalicosis,CLOSELY_RELATED_TO,human factors and ergonomics
12364,chalicosis,SUBJECT,lung disorders
12365,chalicosis,SUBJECT,occupational diseases
12366,chimney sweeps' carcinoma,CLOSELY_RELATED_TO,human factors and ergonomics
12367,chronic solvent-induced encephalopathy,CLOSELY_RELATED_TO,human factors and ergonomics
12368,chronic solvent-induced encephalopathy,SUBJECT,occupational diseases
12369,chronic solvent-induced encephalopathy,SUBJECT,peripheral nervous system disorders
12370,coalworker's pneumoconiosis,CLOSELY_RELATED_TO,human factors and ergonomics
12371,concussions in sport,CLOSELY_RELATED_TO,human factors and ergonomics
12372,concussions in sport,SUBJECT,injuries
12373,concussions in sport,SUBJECT,sports controversies
12374,decompression sickness,CLOSELY_RELATED_TO,human factors and ergonomics
12375,decompression sickness,SUBJECT,effects of external causes
12376,decompression sickness,SUBJECT,aviation medicine
12377,decompression sickness,SUBJECT,diving medicine
12378,decompression sickness,SUBJECT,medical emergencies
12379,decompression sickness,SUBJECT,diving decompression
12380,de quervain syndrome,CLOSELY_RELATED_TO,human factors and ergonomics
12381,erethism,CLOSELY_RELATED_TO,human factors and ergonomics
12382,erethism,SUBJECT,mercury (element)
12383,erethism,SUBJECT,mercury poisoning
12384,erethism,SUBJECT,shyness
12385,erethism,SUBJECT,neurological disorder
12386,occupational hazards associated with exposure to human nail dust,CLOSELY_RELATED_TO,human factors and ergonomics
12387,occupational hazards associated with exposure to human nail dust,SUBJECT,industrial hygiene
12388,occupational hazards associated with exposure to human nail dust,SUBJECT,occupational diseases
12389,occupational hazards associated with exposure to human nail dust,SUBJECT,nails (anatomy)
12390,farmer's lung,CLOSELY_RELATED_TO,human factors and ergonomics
12391,fiddler's neck,CLOSELY_RELATED_TO,human factors and ergonomics
12392,flock worker's lung,CLOSELY_RELATED_TO,human factors and ergonomics
12393,glassblower's cataract,CLOSELY_RELATED_TO,human factors and ergonomics
12394,golfer's elbow,CLOSELY_RELATED_TO,human factors and ergonomics
12395,hearing loss,CLOSELY_RELATED_TO,human factors and ergonomics
12396,hearing loss,SUBJECT,audiology
12397,hearing loss,SUBJECT,hearing
12398,hearing loss,SUBJECT,hearing loss
12399,hearing loss,SUBJECT,communication disorders
12400,hearing loss,SUBJECT,deaf culture
12401,hearing loss,SUBJECT,disability
12402,hearing loss,SUBJECT,occupational safety and health
12403,hearing loss,SUBJECT,otorhinolaryngology
12404,hearing loss,SUBJECT,rtt
12405,hospital-acquired infection,CLOSELY_RELATED_TO,human factors and ergonomics
12406,hospital-acquired infection,SUBJECT,healthcare quality
12407,hospital-acquired infection,SUBJECT,infectious diseases
12408,hospital-acquired infection,SUBJECT,medical hygiene
12409,hospital-acquired infection,SUBJECT,occupational diseases
12410,indium lung,CLOSELY_RELATED_TO,human factors and ergonomics
12411,indium lung,SUBJECT,lung disorders
12412,indium lung,SUBJECT,lung diseases due to external agents
12413,indium lung,SUBJECT,articles containing video clips
12414,indium lung,SUBJECT,occupational diseases
12415,laboratory animal allergy,CLOSELY_RELATED_TO,human factors and ergonomics
12416,laboratory animal allergy,SUBJECT,allergology
12417,laboratory animal allergy,SUBJECT,animal testing
12418,laboratory animal allergy,SUBJECT,occupational diseases
12419,lead poisoning,CLOSELY_RELATED_TO,human factors and ergonomics
12420,lead poisoning,SUBJECT,biology of attention deficit hyperactivity disorder
12421,lead poisoning,SUBJECT,environmental issues
12422,lead poisoning,SUBJECT,intellectual disability
12423,lead poisoning,SUBJECT,occupational diseases
12424,lead poisoning,SUBJECT,rtt
12425,lead poisoning,SUBJECT,disturbances of human pigmentation
12426,lead poisoning,SUBJECT,mass poisoning
12427,lead poisoning,SUBJECT,lead poisoning
12428,mesothelioma,CLOSELY_RELATED_TO,human factors and ergonomics
12429,mesothelioma,SUBJECT,asbestos
12430,mesothelioma,SUBJECT,infectious causes of cancer
12431,mesothelioma,SUBJECT,occupational diseases
12432,mesothelioma,SUBJECT,rtt
12433,mesothelioma,SUBJECT,rare diseases
12434,mesothelioma,SUBJECT,rare cancers
12435,mesothelioma,SUBJECT,mesothelioma
12436,mesothelioma,SUBJECT,pleura neoplasia
12437,mesothelioma,SUBJECT,connective and soft tissue neoplasms
12438,mesothelioma,SUBJECT,diseases of pleura
12439,metal fume fever,CLOSELY_RELATED_TO,human factors and ergonomics
12440,metal fume fever,SUBJECT,toxic effects of metals
12441,metal fume fever,SUBJECT,metalworking
12442,metal fume fever,SUBJECT,occupational diseases
12443,metal fume fever,SUBJECT,welding safety
12444,mule spinners' cancer,CLOSELY_RELATED_TO,human factors and ergonomics
12445,noise-induced hearing loss,CLOSELY_RELATED_TO,human factors and ergonomics
12446,noise-induced hearing loss,SUBJECT,hearing loss
12447,noise-induced hearing loss,SUBJECT,industrial hygiene
12448,noise-induced hearing loss,SUBJECT,noise pollution
12449,phossy jaw,CLOSELY_RELATED_TO,human factors and ergonomics
12450,phossy jaw,SUBJECT,occupational diseases
12451,phossy jaw,SUBJECT,phosphorus
12452,phossy jaw,SUBJECT,osteonecrosis
12453,pneumoconiosis,CLOSELY_RELATED_TO,human factors and ergonomics
12454,pneumoconiosis,SUBJECT,lung diseases due to external agents
12455,pneumoconiosis,SUBJECT,coal
12456,pneumoconiosis,SUBJECT,mine safety
12457,pneumoconiosis,SUBJECT,occupational diseases
12458,radium jaw,CLOSELY_RELATED_TO,human factors and ergonomics
12459,radium jaw,SUBJECT,occupational diseases
12460,radium jaw,SUBJECT,radium
12461,radium jaw,SUBJECT,osteonecrosis
12462,repetitive strain injury,CLOSELY_RELATED_TO,human factors and ergonomics
12463,repetitive strain injury,SUBJECT,musculoskeletal disorders
12464,repetitive strain injury,SUBJECT,occupational diseases
12465,repetitive strain injury,SUBJECT,overuse injuries
12466,repetitive strain injury,SUBJECT,physical ergonomics
12467,silicosis,CLOSELY_RELATED_TO,human factors and ergonomics
12468,silicosis,SUBJECT,lung diseases due to external agents
12469,silicosis,SUBJECT,connective tissue diseases
12470,silicosis,SUBJECT,occupational diseases
12471,silo-filler's disease,CLOSELY_RELATED_TO,human factors and ergonomics
12472,sports injury,CLOSELY_RELATED_TO,human factors and ergonomics
12473,sports injury,SUBJECT,sports injuries
12474,surfer's ear,CLOSELY_RELATED_TO,human factors and ergonomics
12475,tennis elbow,CLOSELY_RELATED_TO,human factors and ergonomics
12476,tennis elbow,SUBJECT,inflammations
12477,tennis elbow,SUBJECT,overuse injuries
12478,tennis elbow,SUBJECT,soft tissue disorders
12479,tennis elbow,SUBJECT,sports injuries
12480,tennis elbow,SUBJECT,tennis terminology
12481,tinnitus,CLOSELY_RELATED_TO,human factors and ergonomics
12482,tinnitus,SUBJECT,diseases of the ear and mastoid process
12483,tinnitus,SUBJECT,auditory perception
12484,tinnitus,SUBJECT,rtt
12485,writer's cramp,CLOSELY_RELATED_TO,human factors and ergonomics
12486,occupational hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12487,occupational hazard,SUBJECT,hazards
12488,occupational hazard,SUBJECT,occupational safety and health
12489,biological hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12490,biological hazard,SUBJECT,safety
12491,biological hazard,SUBJECT,biological hazards
12492,biological hazard,SUBJECT,life sciences industry
12493,biological hazard,SUBJECT,security
12494,chemical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12495,chemical hazard,SUBJECT,occupational safety and health
12496,physical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12497,physical hazard,SUBJECT,occupational safety and health
12498,psychosocial hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12499,psychosocial hazard,SUBJECT,occupational safety and health
12500,biological hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12501,biological hazard,SUBJECT,safety
12502,biological hazard,SUBJECT,biological hazards
12503,biological hazard,SUBJECT,life sciences industry
12504,biological hazard,SUBJECT,security
12505,chemical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12506,chemical hazard,SUBJECT,occupational safety and health
12507,physical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12508,physical hazard,SUBJECT,occupational safety and health
12509,psychosocial hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12510,psychosocial hazard,SUBJECT,occupational safety and health
12511,hierarchy of hazard controls,CLOSELY_RELATED_TO,human factors and ergonomics
12512,prevention through design,CLOSELY_RELATED_TO,human factors and ergonomics
12513,prevention through design,SUBJECT,safety engineering
12514,prevention through design,SUBJECT,occupational safety and health
12515,prevention through design,SUBJECT,national institute for occupational safety and health
12516,exposure assessment,CLOSELY_RELATED_TO,human factors and ergonomics
12517,exposure assessment,SUBJECT,environmental health
12518,exposure assessment,SUBJECT,industrial hygiene
12519,exposure assessment,SUBJECT,environmental chemistry
12520,exposure assessment,SUBJECT,toxicology
12521,occupational exposure limit,CLOSELY_RELATED_TO,human factors and ergonomics
12522,occupational exposure limit,SUBJECT,labour law
12523,occupational exposure limit,SUBJECT,occupational safety and health
12524,occupational exposure limit,SUBJECT,toxicology
12525,occupational epidemiology,CLOSELY_RELATED_TO,human factors and ergonomics
12526,occupational epidemiology,SUBJECT,epidemiology
12527,occupational epidemiology,SUBJECT,occupational safety and health
12528,workplace health surveillance,CLOSELY_RELATED_TO,human factors and ergonomics
12529,workplace health surveillance,SUBJECT,medical monitoring
12530,workplace health surveillance,SUBJECT,workplace
12531,biological hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12532,biological hazard,SUBJECT,safety
12533,biological hazard,SUBJECT,biological hazards
12534,biological hazard,SUBJECT,life sciences industry
12535,biological hazard,SUBJECT,security
12536,chemical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12537,chemical hazard,SUBJECT,occupational safety and health
12538,physical hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12539,physical hazard,SUBJECT,occupational safety and health
12540,psychosocial hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12541,psychosocial hazard,SUBJECT,occupational safety and health
12542,environmental health,CLOSELY_RELATED_TO,human factors and ergonomics
12543,environmental health,SUBJECT,environmental health
12544,environmental health,SUBJECT,environmental science
12545,environmental health,SUBJECT,environmental social science
12546,environmental health,SUBJECT,public health
12547,industrial engineering,CLOSELY_RELATED_TO,human factors and ergonomics
12548,industrial engineering,SUBJECT,engineering disciplines
